age,gender,marital_status,months_at_company,num_appraisals,base_salary,num_penalties,num_raise_requests,num_benefits,past_performance_score,sentiment_score,attendance_rate,completion_rate,attrition_risk
39,Male,Single,17,6,6349.79,6,0,2,2,1,0.993,0.566,3
26,Female,Married,47,2,12642.9,9,5,1,1,4,0.885,0.353,5
42,Male,Married,3,7,18891.27,10,2,2,1,3,0.885,0.768,5
52,Female,Divorced,12,4,13272.15,10,5,6,1,4,0.99,0.407,5
55,Female,Married,90,10,13596.56,0,4,10,3,3,0.938,0.824,0
49,Female,Single,6,3,10638.46,10,4,9,4,3,0.963,0.039,4
38,Female,Single,39,5,10774.43,0,4,4,2,3,0.891,0.332,2
27,Female,Divorced,115,5,10373.9,9,3,0,3,4,0.851,0.42,4
51,Male,Divorced,49,8,19108.03,10,0,0,2,4,0.957,0.351,5
31,Male,Married,14,2,19153.83,3,0,9,1,1,0.938,0.322,2
28,Female,Single,104,8,10679.82,10,3,9,4,3,0.971,0.538,4
50,Male,Single,65,4,7141.05,10,5,6,3,3,0.955,0.438,5
23,Female,Married,17,1,10381.59,8,1,5,1,3,0.986,0.109,4
27,Male,Married,17,5,18059.49,5,5,0,2,2,0.963,0.293,4
45,Male,Divorced,34,7,4528.13,1,2,6,1,0,0.892,0.354,1
30,Female,Divorced,103,9,3817.55,8,4,6,1,1,0.888,0.364,3
25,Male,Divorced,37,1,3525.21,10,0,10,1,2,0.869,0.434,4
51,Female,Single,75,4,8141.37,5,3,0,0,1,0.902,0.579,4
50,Female,Married,89,5,9581.09,3,5,10,2,0,0.901,0.437,3
23,Female,Married,13,2,18474.45,2,3,8,3,1,0.99,0.839,1
32,Female,Married,79,1,10861.55,8,5,3,4,4,0.972,0.055,4
47,Male,Divorced,31,7,6300.7,6,5,1,3,4,0.883,0.451,3
58,Male,Divorced,109,1,12841.04,4,3,1,0,4,0.955,0.546,4
47,Female,Married,76,5,16593.09,0,4,10,1,2,0.868,0.709,2
43,Male,Divorced,14,3,15021.92,9,2,10,1,1,0.976,0.711,4
22,Male,Divorced,43,4,7745.58,7,3,10,4,4,0.952,0.098,4
22,Male,Married,20,0,9205.74,2,3,10,2,3,0.978,0.747,1
47,Male,Divorced,81,0,9647.51,1,1,8,0,1,0.929,0.576,2
52,Female,Married,89,6,17129.41,6,3,5,3,1,0.974,0.818,4
27,Male,Divorced,58,3,11819.67,10,5,9,2,2,0.911,0.043,5
52,Female,Single,111,10,16907.87,5,1,10,3,4,0.856,0.729,2
58,Female,Divorced,52,5,5909.58,5,1,5,1,4,0.982,0.36,4
39,Male,Married,97,3,9311.67,1,5,1,2,3,0.909,0.712,2
35,Male,Divorced,17,4,11701.33,0,3,5,2,3,0.996,0.843,1
54,Female,Single,21,4,17682.18,10,5,1,2,2,0.911,0.966,4
33,Female,Married,91,3,10669.32,3,2,1,4,4,0.962,0.613,2
42,Male,Single,109,3,6353.77,1,2,2,1,0,0.974,0.282,2
27,Female,Married,14,1,5141.27,8,3,8,1,1,0.859,0.252,4
44,Male,Single,7,4,13985.89,2,2,1,4,0,0.933,0.127,1
38,Male,Divorced,70,0,13888.92,9,4,3,0,0,0.863,0.728,5
33,Female,Single,115,1,19340.27,6,1,3,1,3,0.97,0.673,3
50,Male,Single,102,5,13712.97,6,0,10,4,0,0.903,0.304,2
39,Male,Married,25,1,15372.55,3,4,8,1,3,0.918,0.146,3
46,Female,Single,20,5,11593.99,1,0,7,3,3,0.964,0.629,1
37,Male,Divorced,36,2,8710.91,7,1,5,2,4,0.992,0.076,4
45,Male,Married,6,6,18232.25,5,5,7,2,0,0.951,0.618,3
47,Female,Married,70,0,16572.45,3,0,2,3,1,0.859,0.66,2
42,Male,Divorced,22,4,7949.19,1,2,5,3,4,0.953,0.47,0
22,Male,Single,14,0,7964.11,1,2,4,4,1,0.968,0.146,1
51,Male,Divorced,89,5,5015.22,9,4,6,3,2,0.873,0.739,4
27,Male,Married,22,7,6059.85,5,2,6,3,3,0.865,0.347,4
54,Female,Divorced,35,0,5213.99,9,1,7,0,1,0.985,0.79,5
51,Female,Married,27,0,13896.34,1,1,2,4,3,0.881,0.63,0
43,Female,Married,98,4,8667.82,10,5,6,2,2,0.904,0.308,5
30,Male,Married,5,5,8786.24,6,4,9,2,4,0.933,0.002,4
29,Male,Married,88,6,19217.33,0,0,4,0,3,0.945,0.954,2
35,Female,Divorced,22,2,17656.46,5,3,1,3,4,0.948,0.027,2
27,Male,Divorced,13,7,7951.19,1,2,9,2,4,0.92,0.669,1
42,Female,Married,120,8,7160.09,10,0,1,0,3,0.891,0.874,5
25,Female,Married,41,6,16470.95,4,3,3,2,2,0.972,0.986,2
22,Male,Divorced,18,8,11030.02,4,0,8,4,0,0.862,0.515,2
55,Female,Single,44,4,5434.37,8,1,4,3,2,0.959,0.204,4
43,Female,Divorced,51,7,14603.27,10,1,8,1,1,0.967,0.154,5
49,Male,Married,76,6,12442.53,0,0,7,4,0,0.924,0.944,0
50,Male,Married,75,5,16577.86,0,2,3,0,1,0.86,0.434,2
53,Male,Single,108,7,18753.08,2,1,0,0,3,0.859,0.094,2
54,Female,Single,109,8,19696.63,0,1,1,1,0,0.959,0.68,0
28,Male,Divorced,42,4,13105.74,5,3,5,3,2,0.861,0.61,3
28,Male,Married,3,4,10698.87,8,2,2,0,3,0.991,0.931,4
48,Female,Married,4,5,13801.86,2,1,2,1,2,0.863,0.469,2
53,Male,Married,27,3,3108.92,0,0,3,3,4,0.924,0.099,0
31,Male,Married,7,10,16077.12,10,0,2,1,1,0.983,0.659,5
46,Male,Married,34,9,12674.56,4,3,7,2,3,0.882,0.483,3
46,Male,Single,23,4,19326.19,0,2,10,4,4,0.95,0.754,0
36,Female,Divorced,24,7,15867.2,7,1,1,3,2,0.88,0.567,4
25,Male,Divorced,22,2,10563.34,9,2,7,0,0,0.88,0.136,5
32,Female,Divorced,108,5,18528.22,8,2,7,1,0,0.952,0.6,5
46,Male,Married,40,7,19022.45,2,4,6,3,0,0.877,0.156,1
36,Female,Single,10,8,11341.1,2,0,3,2,1,0.851,0.759,1
50,Male,Married,78,4,14253.44,8,5,8,2,3,0.861,0.883,4
56,Female,Married,77,0,5859.85,9,2,4,0,2,0.929,0.333,5
59,Female,Divorced,30,9,13559.46,3,0,8,3,1,0.944,0.51,2
56,Female,Married,22,9,17315.67,6,2,9,3,3,0.947,0.544,4
51,Female,Married,77,9,6959.71,9,0,8,1,0,0.957,0.326,4
32,Male,Single,54,6,5686.02,1,2,6,1,3,0.989,0.989,1
52,Male,Divorced,71,6,12440.06,9,4,4,1,1,0.879,0.028,5
43,Female,Single,4,8,19793.2,5,1,3,1,0,0.941,0.724,4
56,Male,Married,110,7,15575.3,1,0,4,3,1,0.863,0.45,1
45,Female,Married,25,9,3855.14,9,2,8,0,2,0.88,0.579,5
53,Female,Divorced,38,6,3944.62,7,1,5,2,3,0.939,0.4,3
29,Male,Married,42,9,17180.79,10,2,7,0,3,0.939,0.786,5
22,Female,Divorced,45,8,11190.12,0,4,3,3,2,0.965,0.98,1
27,Female,Single,34,5,4257.95,2,3,0,3,0,0.937,0.713,1
57,Male,Married,11,7,5668.14,6,4,4,3,2,0.895,0.06,2
50,Female,Married,118,0,15852.39,0,4,4,1,2,0.961,0.018,2
52,Female,Divorced,29,0,15071.12,3,5,6,1,3,0.967,0.531,4
31,Female,Single,16,8,17293.15,3,1,4,1,3,0.914,0.364,2
43,Male,Single,80,5,18656.32,2,4,10,0,0,0.964,0.476,4
36,Male,Divorced,101,0,5975.35,4,2,8,0,1,0.975,0.609,3
44,Female,Single,49,4,7371.04,4,5,5,3,3,0.969,0.753,2
45,Male,Single,1,0,13196.24,2,4,7,2,2,0.947,0.048,3
39,Male,Single,82,2,19590.13,5,2,5,2,2,0.941,0.008,3
40,Female,Married,53,7,19732.57,9,3,6,4,0,0.981,0.628,4
51,Male,Divorced,99,7,7045.5,1,0,5,3,3,0.882,0.526,0
57,Female,Married,13,2,16903.38,9,1,3,4,0,0.976,0.452,4
31,Female,Married,57,9,15533.53,1,5,8,0,3,0.948,0.85,3
44,Male,Single,25,9,15717.65,6,4,1,1,3,0.968,0.223,4
48,Male,Married,19,7,6786.96,7,4,5,1,1,0.881,0.563,5
35,Female,Divorced,30,2,7075.52,6,0,10,2,3,0.876,0.343,4
40,Female,Single,90,10,7547.73,8,2,5,0,2,0.887,0.662,5
32,Male,Married,91,2,9243.49,10,0,9,1,0,0.934,0.835,5
40,Male,Single,54,3,7097.67,7,5,5,4,2,0.856,0.738,4
26,Male,Divorced,86,8,18269.11,0,1,10,2,0,0.864,0.918,2
40,Male,Single,108,1,4324.3,1,0,7,1,3,0.972,0.463,2
57,Male,Divorced,117,2,13296.47,5,4,0,2,2,0.981,0.402,4
54,Female,Married,99,9,18708.88,7,5,1,1,1,0.862,0.479,4
26,Male,Divorced,17,4,9998.84,0,4,9,3,2,0.878,0.057,0
57,Female,Divorced,28,5,6457.44,3,2,9,3,4,0.88,0.417,1
43,Male,Divorced,63,7,9290.74,9,5,7,4,4,0.863,0.402,4
44,Male,Divorced,40,2,8940.28,8,1,4,1,0,0.852,0.281,4
39,Male,Married,64,2,6384.73,3,4,0,4,3,0.965,0.07,2
25,Male,Single,36,4,10827.26,1,2,4,1,4,0.97,0.959,2
49,Female,Divorced,31,8,3002.64,5,1,2,0,1,0.886,0.658,3
56,Female,Divorced,70,4,14426.69,10,0,8,3,1,0.969,0.798,5
24,Male,Divorced,67,5,13694.99,2,3,4,0,0,0.955,0.362,3
40,Female,Married,3,5,11921.9,9,3,2,2,4,0.935,0.026,5
54,Female,Single,3,0,13477.59,10,3,10,0,0,0.976,0.746,5
44,Female,Married,82,6,9072.43,2,3,3,2,3,0.936,0.253,2
53,Female,Single,94,6,15829.07,6,4,1,1,0,0.975,0.287,4
26,Male,Married,98,9,13138.99,2,3,8,2,3,0.94,0.21,3
58,Male,Divorced,68,3,19547.53,4,4,10,1,1,0.878,0.151,4
36,Female,Married,110,1,12257.65,2,2,7,2,0,0.942,0.051,1
26,Female,Married,69,8,18639.76,7,1,9,2,3,0.858,0.302,4
48,Female,Single,10,6,7090.63,10,1,9,2,2,0.951,0.901,5
32,Female,Married,85,2,8233.4,6,0,10,1,1,0.866,0.063,3
26,Male,Single,88,4,13205.53,2,2,9,0,3,0.854,0.891,3
58,Female,Single,68,0,8505.23,1,2,5,2,0,0.888,0.376,2
44,Male,Married,103,7,6761.39,8,0,9,2,1,0.899,0.744,4
53,Male,Divorced,35,0,18180.53,1,1,9,1,1,0.929,0.978,1
38,Male,Divorced,44,10,3897.4,8,4,4,4,2,0.939,0.094,4
37,Female,Divorced,105,6,10456.47,0,1,4,0,3,0.88,0.894,1
28,Male,Divorced,78,7,12397.27,6,2,7,3,3,0.886,0.73,3
59,Male,Divorced,87,0,15259.98,5,1,10,2,0,0.934,0.097,3
23,Male,Single,43,0,19136.18,7,5,8,4,2,0.905,0.034,4
46,Female,Single,103,4,14907.84,5,4,5,2,1,0.976,0.208,3
25,Male,Divorced,23,0,18725.23,1,0,0,2,4,0.984,0.588,1
23,Male,Divorced,12,7,6858.03,10,1,3,3,4,0.906,0.6,5
47,Female,Married,48,3,13223.87,4,4,1,1,3,0.962,0.201,3
46,Female,Divorced,45,5,17536.74,7,5,0,3,0,0.937,0.615,4
24,Male,Single,49,10,3269.23,3,1,2,4,0,0.859,0.564,2
58,Male,Divorced,47,2,15690.49,7,0,8,1,4,0.933,0.71,4
53,Male,Divorced,42,8,16570.59,2,5,8,4,4,0.937,0.048,1
39,Male,Divorced,3,8,19292.86,3,1,7,1,1,0.952,0.359,1
32,Male,Divorced,118,9,17986.21,7,4,4,3,2,0.853,0.166,4
44,Female,Single,30,0,8457.66,5,2,10,3,1,0.898,0.137,3
36,Female,Divorced,74,9,16699.71,9,0,5,1,0,0.873,0.281,4
52,Male,Married,1,6,18117.12,5,1,5,2,2,0.973,0.548,2
39,Male,Divorced,75,2,15744.88,4,3,2,3,1,0.854,0.601,2
50,Male,Married,68,9,12103.17,1,3,7,3,2,0.982,0.665,2
25,Male,Married,64,9,9547.55,5,2,5,2,2,0.882,0.327,3
53,Female,Married,110,5,14675.77,8,5,1,1,1,0.973,0.279,4
54,Female,Divorced,68,10,10257.59,0,1,5,2,3,0.957,0.295,1
47,Male,Single,101,9,13160.85,10,4,5,0,0,0.977,0.028,5
48,Male,Married,84,5,11421.53,8,1,7,2,4,0.962,0.254,3
33,Male,Single,81,0,18990.12,4,2,3,2,1,0.943,0.088,2
51,Female,Divorced,57,0,18109.41,0,5,5,3,3,0.923,0.062,1
24,Male,Divorced,112,1,10904.8,6,1,10,3,3,0.927,0.315,3
51,Male,Divorced,104,9,14779.83,0,3,3,4,1,0.911,0.505,0
36,Male,Single,103,9,9558.7,7,1,1,0,0,0.917,0.482,4
29,Male,Married,81,1,8724.01,7,2,9,4,3,0.877,0.306,4
39,Male,Single,39,3,6416.18,1,3,10,0,2,0.895,0.558,2
34,Male,Single,47,10,15437.46,1,4,6,0,3,0.889,0.172,2
35,Female,Single,44,6,10823.7,3,3,4,3,1,0.901,0.602,1
52,Female,Single,110,2,14879.56,3,1,10,2,3,0.896,0.561,3
56,Female,Married,107,8,7215.42,8,5,5,3,2,0.935,0.006,4
36,Male,Married,86,8,14167.52,7,0,10,3,4,0.874,0.902,3
55,Female,Married,79,4,11249.74,8,4,7,2,0,0.881,0.415,4
37,Male,Married,110,6,10835.85,3,1,9,2,0,0.888,0.025,2
59,Male,Divorced,113,6,3150.3,7,5,1,2,4,0.93,0.046,4
52,Male,Married,33,7,19779.75,1,0,3,3,2,0.859,0.567,1
36,Male,Single,42,1,18889.23,6,1,8,3,2,0.864,0.259,3
30,Male,Married,14,9,3210.88,1,5,1,0,3,0.928,0.502,3
31,Male,Single,66,6,11599.4,6,5,2,4,2,0.892,0.648,3
36,Female,Married,119,7,4140.68,4,3,1,0,0,0.902,0.894,4
57,Male,Married,18,10,4951.13,4,4,4,0,4,0.906,0.627,3
59,Female,Married,82,8,18517.74,9,2,10,4,2,0.935,0.977,4
55,Female,Single,18,5,17442.14,5,2,2,1,0,0.857,0.34,4
53,Male,Married,20,3,11457.6,0,1,2,1,3,0.985,0.154,1
56,Female,Divorced,23,1,15713.62,8,2,6,1,3,0.918,0.329,4
40,Female,Single,73,9,14341.69,5,0,10,2,4,0.866,0.118,3
22,Male,Divorced,20,2,15514.68,8,3,3,0,1,0.973,0.469,4
40,Male,Single,11,1,18268.04,2,4,6,3,2,0.918,0.051,2
52,Female,Married,9,8,19113.7,9,1,6,0,3,0.975,0.169,5
26,Male,Single,9,3,9306.97,9,5,6,4,4,1.0,0.497,4
31,Male,Divorced,34,1,15613.81,6,2,5,2,2,0.929,0.671,3
44,Male,Single,29,2,11541.21,8,5,3,0,0,0.873,0.542,5
57,Female,Married,116,2,11227.87,0,3,8,1,3,0.934,0.791,1
44,Male,Divorced,53,5,3361.87,7,5,2,1,3,0.896,0.397,5
32,Male,Married,28,0,16873.94,6,0,9,4,3,0.964,0.685,2
41,Male,Married,91,8,16555.6,6,0,7,0,1,0.862,0.022,4
53,Male,Single,115,7,5077.45,3,5,6,0,1,0.958,0.874,3
51,Male,Single,108,6,19898.05,2,2,4,3,2,0.956,0.577,2
36,Female,Divorced,37,9,6539.54,6,4,1,4,3,0.948,0.35,3
32,Male,Single,14,6,3817.49,9,1,7,1,0,0.974,0.523,5
40,Female,Divorced,5,0,19706.17,3,3,2,0,1,0.903,0.132,4
42,Female,Married,46,1,7379.95,10,2,8,4,4,0.921,0.928,4
45,Female,Married,112,7,6310.69,8,2,10,2,4,0.923,0.224,4
43,Female,Married,117,7,15160.15,5,3,0,3,0,0.942,0.141,3
30,Female,Divorced,21,5,18103.22,5,3,2,1,0,0.934,0.822,4
25,Male,Single,17,5,14508.5,4,4,6,3,2,0.922,0.903,3
51,Male,Single,119,8,11779.63,6,1,6,3,4,0.936,0.689,3
22,Male,Married,80,7,7987.57,9,0,8,0,3,0.957,0.904,5
32,Male,Married,64,5,9444.19,4,2,10,4,0,0.925,0.264,2
26,Male,Married,16,4,5927.87,10,5,1,2,2,0.977,0.438,5
54,Female,Single,29,10,6304.54,9,5,1,3,3,0.983,0.601,4
24,Female,Divorced,37,0,10682.73,1,2,2,0,2,0.935,0.647,2
55,Male,Divorced,119,3,18249.0,3,0,3,4,2,0.921,0.181,2
34,Female,Divorced,65,0,8698.61,8,4,8,3,3,0.896,0.711,3
31,Female,Divorced,58,3,14364.36,6,0,7,0,0,0.979,0.771,4
57,Male,Single,27,6,15185.9,1,1,5,3,3,0.977,0.061,1
47,Male,Divorced,88,4,14425.35,8,4,10,1,3,0.873,0.285,5
23,Female,Divorced,78,4,17112.32,5,3,2,4,0,0.932,0.452,3
47,Female,Married,102,0,3542.71,10,4,4,0,0,0.977,0.11,5
45,Male,Married,93,10,8291.37,0,5,1,3,4,0.989,0.559,1
34,Female,Divorced,100,7,19281.7,3,1,7,4,2,0.857,0.674,2
57,Male,Married,63,0,16231.14,6,4,3,1,3,0.964,0.801,3
33,Male,Married,80,0,3861.81,9,4,4,2,1,0.916,0.496,5
34,Male,Single,29,7,3030.2,0,5,1,4,2,0.917,0.61,0
39,Female,Single,2,2,13011.44,8,2,8,4,4,0.876,0.4,3
34,Male,Single,48,5,12382.4,3,0,6,2,1,0.9,0.377,3
23,Female,Divorced,58,7,12817.28,7,4,1,4,4,0.888,0.169,3
40,Female,Divorced,4,0,4560.59,7,5,4,0,1,0.852,0.21,4
27,Female,Divorced,10,8,19060.43,10,5,9,2,3,0.895,0.289,5
59,Female,Divorced,37,4,11747.66,6,5,10,3,2,0.914,0.993,4
39,Male,Single,2,6,9764.64,7,2,3,2,0,0.937,0.876,4
48,Female,Single,48,8,15745.8,0,1,1,2,4,0.858,0.248,1
55,Male,Married,62,2,13725.14,0,3,10,3,0,0.958,0.214,0
37,Female,Divorced,88,7,4864.0,5,4,7,4,0,0.884,0.904,1
28,Male,Divorced,5,8,9191.92,4,4,4,3,3,0.899,0.138,2
46,Female,Single,114,6,5455.75,10,3,6,4,0,0.869,0.997,5
53,Female,Divorced,59,5,3693.01,1,4,0,4,2,0.885,0.575,0
28,Female,Divorced,41,3,7674.29,3,2,7,3,3,0.971,0.313,2
26,Male,Divorced,37,7,11207.41,0,1,1,0,2,0.877,0.032,1
47,Female,Divorced,111,0,17470.04,10,1,0,2,3,0.883,0.988,5
41,Male,Single,29,0,9328.01,2,0,1,1,2,0.92,0.212,2
38,Female,Married,105,7,15864.28,3,1,2,3,1,0.95,0.432,2
45,Male,Single,104,1,5987.2,3,3,9,0,4,0.911,0.177,4
39,Male,Divorced,54,4,13908.55,3,5,4,0,4,0.983,0.673,3
58,Male,Married,96,7,10209.01,6,5,10,1,0,0.902,0.168,4
50,Female,Married,93,1,15750.23,1,0,3,2,4,0.929,0.773,1
29,Female,Married,20,6,15730.87,5,2,10,1,0,0.883,0.489,3
40,Male,Single,49,7,4721.45,5,0,7,2,1,0.853,0.491,3
23,Male,Married,64,7,12268.74,7,0,1,3,0,0.973,0.904,4
44,Female,Divorced,26,3,16429.15,6,1,2,4,2,0.852,0.801,3
34,Male,Divorced,63,6,14770.03,1,1,4,1,1,0.997,0.941,1
29,Male,Single,21,4,5539.94,1,0,10,3,1,0.951,0.129,1
38,Female,Divorced,111,5,18577.86,0,2,6,1,0,0.977,0.002,1
57,Male,Single,115,2,17953.81,7,5,2,3,1,0.938,0.142,4
29,Female,Divorced,17,8,12411.25,3,3,3,2,0,0.855,0.776,2
36,Male,Single,100,6,5864.46,4,5,3,4,0,0.988,0.202,2
31,Male,Divorced,38,1,11290.57,5,2,1,2,3,0.958,0.026,2
22,Female,Married,30,2,10639.62,7,5,9,3,0,0.943,0.73,5
52,Male,Married,62,5,10075.52,3,4,2,0,3,0.861,0.72,3
40,Female,Single,109,6,3118.88,0,0,7,2,4,0.866,0.273,1
38,Male,Married,118,4,9535.13,4,3,2,4,0,0.965,0.037,2
37,Female,Divorced,91,1,16020.54,10,2,9,0,3,0.952,0.82,5
27,Female,Married,11,1,10211.01,5,2,2,4,4,0.955,0.556,2
54,Female,Single,42,1,10390.15,2,1,8,1,2,0.86,0.724,1
56,Female,Divorced,9,4,7552.33,1,4,3,3,0,0.961,0.191,1
57,Male,Single,23,5,6264.76,5,1,1,0,0,0.9,0.354,3
27,Male,Married,87,0,13657.39,7,3,4,2,3,0.856,0.222,3
55,Male,Married,22,4,19441.87,10,0,4,2,2,0.86,0.974,4
26,Female,Married,46,9,4896.42,6,3,9,4,2,0.855,0.612,3
58,Male,Single,80,8,7217.36,0,0,7,2,0,0.917,0.952,1
37,Female,Single,70,3,10742.03,6,2,3,4,4,0.975,0.126,3
24,Male,Married,80,0,12753.46,4,1,9,3,2,0.89,0.594,3
38,Male,Single,43,2,10219.27,4,2,8,0,0,0.865,0.773,4
23,Male,Divorced,88,5,17895.53,1,1,5,2,2,0.912,0.701,2
26,Male,Married,74,5,16373.39,1,4,2,2,2,0.858,0.515,2
38,Female,Married,102,4,10371.04,1,4,0,1,0,0.92,0.084,1
38,Female,Married,100,5,17688.5,4,0,10,4,2,0.935,0.978,2
42,Male,Divorced,90,10,5684.87,8,5,6,0,2,0.999,0.934,5
44,Male,Divorced,108,0,18448.89,6,2,7,2,3,0.917,0.125,4
30,Female,Married,110,3,18828.38,3,4,8,0,1,0.949,0.531,3
36,Female,Single,120,9,3655.18,10,1,7,2,0,0.926,0.236,5
29,Male,Single,84,9,6065.04,4,4,0,1,2,0.993,0.581,2
38,Male,Married,21,2,4649.02,0,5,9,2,0,0.92,0.231,2
33,Female,Married,23,7,3155.51,9,4,1,4,3,0.894,0.233,4
35,Female,Divorced,63,4,13621.9,5,3,2,0,3,0.904,0.225,3
29,Male,Divorced,53,5,16041.24,1,2,9,2,1,0.899,0.638,2
45,Female,Married,100,8,10407.74,3,0,7,1,0,0.971,0.062,3
27,Male,Divorced,2,8,9610.63,1,0,3,0,1,0.884,0.763,2
23,Female,Divorced,19,4,4390.58,10,3,0,2,4,0.952,0.429,5
40,Female,Married,34,2,17302.93,4,3,6,1,3,0.904,0.663,3
39,Male,Single,41,9,12263.84,10,3,7,0,4,0.875,0.125,5
40,Male,Divorced,84,0,13890.44,6,1,9,4,3,0.892,0.949,3
56,Male,Single,62,2,5225.56,3,1,5,4,1,0.946,0.938,1
59,Male,Married,104,0,8011.08,9,3,1,1,4,0.968,0.279,5
54,Female,Married,12,10,9972.61,6,3,9,2,3,0.872,0.873,3
42,Female,Divorced,39,4,19001.92,0,3,4,3,2,0.884,0.823,0
51,Female,Divorced,47,3,5547.37,6,4,4,3,2,0.987,0.247,3
41,Female,Divorced,66,5,3946.94,4,4,10,4,4,0.875,0.155,3
30,Male,Married,6,6,10830.39,10,5,0,3,4,0.891,0.005,5
28,Male,Married,47,6,15834.44,6,4,1,1,4,0.921,0.277,4
44,Female,Divorced,44,4,19225.66,6,5,3,3,4,0.863,0.983,2
38,Male,Divorced,120,1,11377.42,7,4,8,3,1,0.901,0.791,4
50,Male,Single,9,2,15903.26,6,4,5,4,3,0.956,0.989,2
34,Female,Married,20,6,6605.34,7,3,0,4,0,0.888,0.28,4
37,Male,Married,17,1,15401.07,4,1,0,1,1,0.989,0.581,3
57,Female,Married,115,1,18285.31,1,3,10,1,2,0.937,0.082,1
25,Female,Single,2,8,10485.75,2,0,10,3,4,0.979,0.317,1
30,Female,Married,78,9,18113.29,6,0,1,0,4,0.875,0.16,5
27,Male,Single,72,10,6843.65,4,5,9,2,2,0.914,0.623,2
35,Female,Divorced,97,3,4772.16,1,5,4,3,2,0.94,0.781,2
37,Female,Single,81,9,5534.58,6,0,3,2,0,0.912,0.647,3
34,Male,Married,23,7,19232.98,5,5,4,4,2,0.905,0.77,3
28,Male,Divorced,1,1,12705.48,0,3,5,3,0,0.887,0.674,0
28,Male,Married,89,9,7978.4,8,1,1,0,0,0.86,0.951,5
42,Male,Single,73,0,10555.17,5,2,7,4,3,0.893,0.965,3
45,Female,Married,65,7,4228.9,5,3,3,1,3,0.998,0.272,3
56,Female,Divorced,28,8,19974.72,3,3,10,3,3,0.991,0.167,2
39,Male,Divorced,71,9,11159.11,10,0,10,3,2,0.917,0.306,4
48,Female,Single,76,0,4162.07,1,5,0,2,2,0.987,0.397,1
28,Male,Single,74,10,19502.51,1,4,10,2,0,0.948,0.421,2
42,Female,Married,26,5,19601.77,0,4,10,3,1,0.879,0.577,1
56,Female,Single,68,10,13128.54,8,0,5,2,2,0.881,0.076,4
58,Male,Divorced,62,0,5122.09,3,2,4,4,4,0.89,0.687,1
44,Male,Single,32,4,3999.19,0,0,10,1,4,0.874,0.64,0
51,Female,Married,17,1,10152.75,5,2,0,1,2,0.961,0.176,4
41,Male,Divorced,117,5,19273.14,4,0,2,4,0,0.934,0.016,1
25,Male,Single,9,9,16915.99,2,0,4,2,2,0.91,0.364,2
56,Female,Single,39,0,13240.09,6,5,8,4,0,0.895,0.29,3
50,Female,Single,80,9,16827.19,0,4,9,2,3,0.865,0.12,1
59,Male,Married,34,0,8496.19,8,1,6,0,1,0.88,0.045,5
52,Male,Divorced,113,4,8160.92,3,5,4,3,1,0.868,0.992,2
54,Female,Divorced,104,10,17066.03,4,2,4,2,2,0.979,0.347,3
44,Male,Single,84,0,18848.53,8,2,3,0,0,0.905,0.545,5
37,Female,Divorced,60,8,17503.36,5,3,9,4,4,0.932,0.425,3
44,Male,Divorced,55,2,14111.22,7,1,10,1,4,0.888,0.531,4
58,Male,Married,87,2,14838.26,0,3,2,1,1,0.97,0.347,1
56,Female,Divorced,119,1,16211.73,5,5,9,2,2,0.852,0.546,4
40,Male,Divorced,27,2,13082.15,9,5,6,1,1,0.941,0.857,5
58,Male,Single,73,6,14283.79,6,1,0,0,3,0.868,0.043,4
40,Male,Married,7,3,10978.46,0,0,7,3,1,0.927,0.596,0
27,Male,Married,34,3,11903.52,10,2,4,0,1,0.919,0.274,5
41,Female,Single,5,8,7720.09,1,5,0,4,4,0.873,0.538,2
45,Female,Single,3,3,14540.45,0,3,9,1,0,0.996,0.032,1
37,Female,Divorced,79,1,16088.76,6,5,5,1,0,0.906,0.766,4
49,Female,Divorced,91,7,19603.91,8,2,3,3,1,0.938,0.882,3
23,Female,Divorced,66,5,19459.96,7,3,5,1,3,0.91,0.927,4
55,Male,Divorced,27,1,14437.67,10,2,7,3,4,0.973,0.975,5
54,Male,Divorced,41,5,8289.89,6,0,0,0,4,0.875,0.244,3
52,Male,Single,112,7,15864.02,2,1,2,0,3,0.944,0.4,2
28,Male,Married,94,4,17364.33,6,5,9,1,1,0.997,0.096,4
40,Female,Married,40,2,9234.24,8,2,3,3,1,0.963,0.688,4
56,Male,Single,20,9,16759.96,9,2,0,4,4,0.999,0.637,4
59,Male,Divorced,118,3,7056.46,0,3,1,2,0,0.995,0.047,1
36,Male,Single,19,4,6133.01,8,0,4,2,2,0.929,0.901,4
34,Male,Married,78,10,13272.52,10,5,9,2,4,0.997,0.476,5
56,Male,Single,120,5,12992.76,0,4,2,0,3,0.996,0.74,2
42,Male,Married,67,7,16506.53,4,3,5,0,3,0.947,0.901,3
31,Male,Married,65,2,16733.86,1,2,9,1,2,0.898,0.22,2
27,Female,Married,29,10,11657.48,0,2,3,0,0,0.935,0.513,1
45,Female,Single,35,10,14213.58,4,2,7,1,2,0.937,0.887,3
38,Male,Divorced,12,2,3357.73,10,0,2,1,4,0.939,0.996,5
43,Female,Single,43,6,19660.06,2,4,1,1,4,0.869,0.633,3
45,Female,Single,24,4,18027.7,2,5,4,0,1,0.953,0.59,2
29,Male,Married,20,0,7069.3,4,2,10,4,1,0.883,0.803,2
54,Male,Single,115,7,10411.08,8,4,8,3,1,0.944,0.873,4
